"","country","year","ZScore_Index","CLUM_category","MaxMin_Index","NAPercent"
"453","Vanuatu",2007,0.530516991900078,"Food",0.934900542495479,0
"454","Venezuela (Bolivarian Republic of)",2007,0.538807909414912,"Food",0.936708860759494,0
"455","Viet Nam",2007,-0.348320264672267,"Food",0.743218806509946,0
"456","Wallis and Futuna Islands",2007,NA,"Food",NA,100
"457","Western Sahara",2007,NA,"Food",NA,100
"458","Yemen",2007,-1.25203027378911,"Food",0.546112115732369,0
"459","Zambia",2007,-3.39937791013097,"Food",0.077757685352622,0
"460","Zimbabwe",2007,-2.49566790101413,"Food",0.274864376130199,0
"461","Afghanistan",2011,-1.00207561432471,"Food",0.64376130198915,0
"462","Albania",2011,0.420636765410005,"Food",0.925858951175407,0
"463","Algeria",2011,0.511836276931461,"Food",0.943942133815551,0
"464","American Samoa",2011,NA,"Food",NA,100
"465","Andorra",2011,NA,"Food",NA,100
"466","Angola",2011,-2.46126779866801,"Food",0.354430379746835,0
"467","Anguilla",2011,NA,"Food",NA,100
"468","Antigua and Barbuda",2011,NA,"Food",NA,100
"469","Argentina",2011,0.666875446517937,"Food",0.974683544303797,0
"470","Armenia",2011,0.511836276931461,"Food",0.943942133815551,0
"471","Aruba",2011,NA,"Food",NA,100
"472","Australia",2011,0.794554762647975,"Food",1,0
"473","Austria",2011,0.794554762647975,"Food",1,0
"474","Azerbaijan",2011,0.794554762647975,"Food",1,0
"475","Bahamas",2011,NA,"Food",NA,100
"476","Bahrain",2011,NA,"Food",NA,100
"477","Bangladesh",2011,-0.527838154413139,"Food",0.737793851717902,0
"478","Barbados",2011,0.57567593499648,"Food",0.956600361663653,0
"479","Belarus",2011,0.794554762647975,"Food",1,0
"480","Belgium",2011,0.794554762647975,"Food",1,0
"481","Belize",2011,0.49359637462717,"Food",0.940325497287523,0
"482","Benin",2011,-0.00800093874083897,"Food",0.840867992766727,0
"483","Bermuda",2011,NA,"Food",NA,100
"484","Bhutan",2011,NA,"Food",NA,100
"485","Bolivia (Plurinational State of)",2011,-1.22095444197621,"Food",0.600361663652803,0
"486","Bosnia and Herzegovina",2011,0.794554762647975,"Food",1,0
"487","Botswana",2011,-1.39423351386697,"Food",0.566003616636528,0
"488","Brazil",2011,0.794554762647975,"Food",1,0
"489","British Virgin Islands",2011,NA,"Food",NA,100
"490","Brunei Darussalam",2011,0.758074958039393,"Food",0.992766726943942,0
"491","Bulgaria",2011,0.530076179235752,"Food",0.94755877034358,0
"492","Burkina Faso",2011,-0.865276347042527,"Food",0.670886075949367,0
"493","Burundi",2011,NA,"Food",NA,100
"494","Cabo Verde",2011,-0.354559082522373,"Food",0.772151898734177,0
"495","Cambodia",2011,-0.682877323999615,"Food",0.707052441229656,0
"496","Cameroon",2011,0.101438475084908,"Food",0.862567811934901,0
"497","Canada",2011,0.794554762647975,"Food",1,0
"498","Cayman Islands",2011,NA,"Food",NA,100
"499","Central African Republic",2011,-2.04175004566931,"Food",0.437613019891501,0
"500","Chad",2011,-2.52510745673303,"Food",0.341772151898734,0
"501","Channel Islands",2011,NA,"Food",NA,100
"502","Chile",2011,0.657755495365791,"Food",0.972875226039783,0
"503","China",2011,0.0102389635634519,"Food",0.844484629294756,0
"504","China, Hong Kong Special Administrative Region",2011,0.794554762647975,"Food",1,0
"505","Christmas Island",2011,NA,"Food",NA,100
"506","Cocos (Keeling) Islands",2011,NA,"Food",NA,100
"507","Colombia",2011,0.0284788658677434,"Food",0.848101265822785,0
"508","Comoros",2011,NA,"Food",NA,100
"509","Congo",2011,-2.5798271636459,"Food",0.330922242314647,0
"510","Cook Islands",2011,NA,"Food",NA,100
"511","Costa Rica",2011,0.548316081540043,"Food",0.951175406871609,0
"512","Côte d'Ivoire",2011,-0.947355907411838,"Food",0.654611211573237,0
"513","Croatia",2011,0.785434811495829,"Food",0.998191681735985,0
"514","Cuba",2011,0.794554762647975,"Food",1,0
"515","Curaçao",2011,NA,"Food",NA,100
"516","Cyprus",2011,0.639515593061499,"Food",0.969258589511754,0
"517","Czechia",2011,0.794554762647975,"Food",1,0
"518","Democratic People's Republic of Korea",2011,-2.78046608899311,"Food",0.291139240506329,0
"519","Democratic Republic of the Congo",2011,NA,"Food",NA,100
"520","Denmark",2011,0.794554762647975,"Food",1,0
"521","Djibouti",2011,-0.919996053955401,"Food",0.66003616636528,0
"522","Dominica",2011,0.511836276931461,"Food",0.943942133815551,0
"523","Dominican Republic",2011,-0.308959326761645,"Food",0.78119349005425,0
"524","Ecuador",2011,0.192637986606364,"Food",0.880650994575045,0
"525","Egypt",2011,0.612155739605063,"Food",0.963833634719711,0
"526","El Salvador",2011,-0.117440352566587,"Food",0.819168173598553,0
"527","Equatorial Guinea",2011,NA,"Food",NA,100
"528","Eritrea",2011,NA,"Food",NA,100
"529","Estonia",2011,0.776314860343683,"Food",0.996383363471971,0
"530","Eswatini",2011,-1.04767537008544,"Food",0.634719710669078,0
"531","Ethiopia",2011,-1.77727146225709,"Food",0.49005424954792,0
"532","Faroe Islands",2011,NA,"Food",NA,100
"533","Fiji",2011,0.612155739605063,"Food",0.963833634719711,0
"534","Finland",2011,0.794554762647975,"Food",1,0
"535","France",2011,0.794554762647975,"Food",1,0
"536","French Guiana",2011,NA,"Food",NA,100
"537","French Polynesia",2011,0.639515593061499,"Food",0.969258589511754,0
"538","Gabon",2011,0.110558426237054,"Food",0.864376130198915,0
"539","Gambia",2011,0.192637986606364,"Food",0.880650994575045,0
"540","Georgia",2011,0.28383749812782,"Food",0.89873417721519,0
"541","Germany",2011,0.794554762647975,"Food",1,0
"542","Ghana",2011,0.520956228083607,"Food",0.945750452079566,0
"543","Gibraltar",2011,NA,"Food",NA,100
"544","Greece",2011,0.794554762647975,"Food",1,0
"545","Greenland",2011,NA,"Food",NA,100
"546","Grenada",2011,NA,"Food",NA,100
"547","Guadeloupe",2011,NA,"Food",NA,100
"548","Guam",2011,NA,"Food",NA,100
"549","Guatemala",2011,-0.418398740587392,"Food",0.759493670886076,0
"550","Guinea",2011,-0.555198007869576,"Food",0.732368896925859,0
"551","Guinea-Bissau",2011,-1.00207561432471,"Food",0.64376130198915,0
"552","Guyana",2011,0.0649586704763257,"Food",0.855334538878843,0
"553","Haiti",2011,-3.49182227886046,"Food",0.150090415913201,0
"554","Honduras",2011,-0.363679033674519,"Food",0.770343580470163,0
"555","Hungary",2011,0.794554762647975,"Food",1,0
"556","Iceland",2011,0.794554762647975,"Food",1,0
"557","India",2011,-0.564317959021722,"Food",0.730560578661845,0
"558","Indonesia",2011,0.101438475084908,"Food",0.862567811934901,0
"559","Iran (Islamic Republic of)",2011,0.502716325779315,"Food",0.942133815551537,0
"560","Iraq",2011,-1.41247341617126,"Food",0.562386980108499,0
"561","Ireland",2011,0.794554762647975,"Food",1,0
"562","Isle of Man",2011,NA,"Food",NA,100
"563","Israel",2011,0.794554762647975,"Food",1,0
"564","Italy",2011,0.794554762647975,"Food",1,0
"565","Jamaica",2011,0.20175793775851,"Food",0.88245931283906,0
"566","Japan",2011,0.794554762647975,"Food",1,0
"567","Jordan",2011,0.238237742367092,"Food",0.889692585895117,0
"568","Kazakhstan",2011,0.776314860343683,"Food",0.996383363471971,0
"569","Kenya",2011,-1.02943546778115,"Food",0.638336347197107,0
"570","Kiribati",2011,0.72159515343081,"Food",0.985533453887884,0
"571","Kuwait",2011,0.794554762647975,"Food",1,0
"572","Kyrgyzstan",2011,0.311197351584258,"Food",0.904159132007233,0
"573","Lao People's Democratic Republic",2011,-0.764956884368926,"Food",0.690777576853526,0
"574","Latvia",2011,0.794554762647975,"Food",1,0
"575","Lebanon",2011,0.484476423475024,"Food",0.938517179023508,0
"576","Lesotho",2011,-0.17216005947946,"Food",0.808318264014466,0
"577","Liberia",2011,-2.32446853138583,"Food",0.381555153707052,0
"578","Libya",2011,NA,"Food",NA,100
"579","Liechtenstein",2011,NA,"Food",NA,100
"580","Lithuania",2011,0.794554762647975,"Food",1,0
"581","Luxembourg",2011,0.794554762647975,"Food",1,0
"582","Madagascar",2011,-1.89583082723498,"Food",0.466546112115732,0
"583","Malawi",2011,-0.956475858563984,"Food",0.652802893309222,0
"584","Malaysia",2011,0.703355251126519,"Food",0.981916817359855,0
"585","Maldives",2011,0.0193589147155976,"Food",0.84629294755877,0
"586","Mali",2011,0.411516814257859,"Food",0.924050632911392,0
"587","Malta",2011,0.794554762647975,"Food",1,0
"588","Marshall Islands",2011,NA,"Food",NA,100
"589","Martinique",2011,NA,"Food",NA,100
"590","Mauritania",2011,0.311197351584258,"Food",0.904159132007233,0
"591","Mauritius",2011,0.557436032692189,"Food",0.952983725135624,0
"592","Mayotte",2011,NA,"Food",NA,100
"593","Mexico",2011,0.603035788452917,"Food",0.962025316455696,0
"594","Micronesia",2011,NA,"Food",NA,100
"595","Mongolia",2011,-0.75583693321678,"Food",0.692585895117541,0
"596","Montenegro",2011,0.794554762647975,"Food",1,0
"597","Montserrat",2011,NA,"Food",NA,100
"598","Morocco",2011,0.57567593499648,"Food",0.956600361663653,0
"599","Mozambique",2011,-1.61311234151847,"Food",0.522603978300181,0
"600","Myanmar",2011,-0.372798984826664,"Food",0.768535262206148,0
"601","Namibia",2011,-2.26974882447295,"Food",0.392405063291139,0
"602","Nauru",2011,NA,"Food",NA,100
"603","Nepal",2011,0.165278133149928,"Food",0.875226039783002,0
"604","Netherlands",2011,0.794554762647975,"Food",1,0
"605","New Caledonia",2011,0.338557205040694,"Food",0.909584086799277,0
"606","New Zealand",2011,0.794554762647975,"Food",1,0
"607","Nicaragua",2011,-0.801436688977508,"Food",0.683544303797468,0
"608","Niger",2011,0.0284788658677434,"Food",0.848101265822785,0
"609","Nigeria",2011,0.42975671656215,"Food",0.927667269439421,0
"610","Niue",2011,NA,"Food",NA,100
"611","Norfolk Island",2011,NA,"Food",NA,100
"612","North Macedonia",2011,0.603035788452917,"Food",0.962025316455696,0
"613","Northern Mariana Islands",2011,NA,"Food",NA,100
"614","Norway",2011,0.794554762647975,"Food",1,0
"615","Oman",2011,0.539196130387898,"Food",0.949367088607595,0
"616","Pakistan",2011,-0.90175615165111,"Food",0.663652802893309,0
"617","Palau",2011,NA,"Food",NA,100
"618","Panama",2011,-0.0536006945015671,"Food",0.831826401446655,0
"619","Papua New Guinea",2011,NA,"Food",NA,100
"620","Paraguay",2011,-0.0627206456537128,"Food",0.83001808318264,0
"621","Peru",2011,0.0923185239327623,"Food",0.860759493670886,0
"622","Philippines",2011,-0.226879766392334,"Food",0.79746835443038,0
"623","Pitcairn",2011,NA,"Food",NA,100
"624","Poland",2011,0.794554762647975,"Food",1,0
"625","Portugal",2011,0.794554762647975,"Food",1,0
"626","Puerto Rico",2011,NA,"Food",NA,100
"627","Qatar",2011,NA,"Food",NA,100
"628","Republic of Korea",2011,0.794554762647975,"Food",1,0
"629","Republic of Moldova",2011,NA,"Food",NA,100
"630","Réunion",2011,NA,"Food",NA,100
"631","Romania",2011,0.794554762647975,"Food",1,0
"632","Russian Federation",2011,0.794554762647975,"Food",1,0
"633","Rwanda",2011,-2.03263009451717,"Food",0.439421338155515,0
"634","Saint Helena",2011,NA,"Food",NA,100
"635","Saint Kitts and Nevis",2011,NA,"Food",NA,100
"636","Saint Lucia",2011,NA,"Food",NA,100
"637","Saint Martin (French Part)",2011,NA,"Food",NA,100
"638","Saint Pierre and Miquelon",2011,NA,"Food",NA,100
"639","Saint Vincent and the Grenadines",2011,0.438876667714296,"Food",0.929475587703436,0
"640","Samoa",2011,0.72159515343081,"Food",0.985533453887884,0
"641","Sao Tome and Principe",2011,-0.391038887130955,"Food",0.764918625678119,0
"642","Saudi Arabia",2011,0.438876667714296,"Food",0.929475587703436,0
"643","Senegal",2011,-0.163040108327315,"Food",0.810126582278481,0
"644","Serbia",2011,0.475356472322878,"Food",0.936708860759494,0
"645","Seychelles",2011,NA,"Food",NA,100
"646","Sierra Leone",2011,-1.27567414888908,"Food",0.589511754068716,0
"647","Singapore",2011,NA,"Food",NA,100
"648","Sint Maarten (Dutch part)",2011,NA,"Food",NA,100
"649","Slovakia",2011,0.648635544213645,"Food",0.971066907775769,0
"650","Slovenia",2011,0.794554762647975,"Food",1,0
"651","Solomon Islands",2011,0.0102389635634519,"Food",0.844484629294756,0
"652","Somalia",2011,NA,"Food",NA,100
"653","South Africa",2011,0.621275690757208,"Food",0.965641952983725,0
"654","South Sudan",2011,NA,"Food",NA,100
"655","Spain",2011,0.794554762647975,"Food",1,0
"656","Sri Lanka",2011,-0.17216005947946,"Food",0.808318264014466,0
"657","State of Palestine",2011,NA,"Food",NA,100
"658","Sudan",2011,NA,"Food",NA,100
"659","Suriname",2011,0.28383749812782,"Food",0.89873417721519,0
"660","Sweden",2011,0.794554762647975,"Food",1,0
"661","Switzerland",2011,0.794554762647975,"Food",1,0
"662","Syrian Arab Republic",2011,NA,"Food",NA,100
"663","Tajikistan",2011,NA,"Food",NA,100
"664","Thailand",2011,0.219997840062801,"Food",0.886075949367089,0
"665","Timor-Leste",2011,-1.52191282999701,"Food",0.540687160940326,0
"666","Togo",2011,-0.810556640129654,"Food",0.681735985533454,0
"667","Tokelau",2011,NA,"Food",NA,100
"668","Tonga",2011,NA,"Food",NA,100
"669","Trinidad and Tobago",2011,0.238237742367092,"Food",0.889692585895117,0
"670","Tunisia",2011,0.603035788452917,"Food",0.962025316455696,0
"671","Turkey",2011,0.794554762647975,"Food",1,0
"672","Turkmenistan",2011,0.57567593499648,"Food",0.956600361663653,0
"673","Turks and Caicos Islands",2011,NA,"Food",NA,100
"674","Tuvalu",2011,NA,"Food",NA,100
"675","Uganda",2011,-1.8593510226264,"Food",0.47377938517179,0
"676","Ukraine",2011,0.794554762647975,"Food",1,0
"677","United Arab Emirates",2011,0.511836276931461,"Food",0.943942133815551,0
"678","United Kingdom of Great Britain and Northern Ireland",2011,0.794554762647975,"Food",1,0
"679","United Republic of Tanzania",2011,-2.04175004566931,"Food",0.437613019891501,0
"680","United States of America",2011,0.794554762647975,"Food",1,0
"681","Uruguay",2011,0.794554762647975,"Food",1,0
"682","Uzbekistan",2011,0.274717546975675,"Food",0.896925858951175,0
"683","Vanuatu",2011,0.466236521170733,"Food",0.934900542495479,0
"684","Venezuela (Bolivarian Republic of)",2011,0.694235299974373,"Food",0.980108499095841,0
"685","Viet Nam",2011,-0.163040108327315,"Food",0.810126582278481,0
"686","Wallis and Futuna Islands",2011,NA,"Food",NA,100
"687","Western Sahara",2011,NA,"Food",NA,100
"688","Yemen",2011,-1.27567414888908,"Food",0.589511754068716,0
"689","Zambia",2011,-3.42798262079544,"Food",0.162748643761302,0
"690","Zimbabwe",2011,-2.74398628438452,"Food",0.298372513562387,0
"691","Comoros",2004,NA,"Government",1,NA
"692","India",2004,NA,"Government",1,NA
"693","Bosnia and Herzegovina",2007,NA,"Government",1,NA
"694","Bulgaria",2007,NA,"Government",1,NA
"695","Cabo Verde",2007,NA,"Government",1,NA
"696","El Salvador",2007,NA,"Government",1,NA
"697","Hungary",2007,NA,"Government",1,NA
"698","Liberia",2007,NA,"Government",1,NA
"699","Mongolia",2007,NA,"Government",1,NA
"700","Poland",2007,NA,"Government",1,NA
"701","Russian Federation",2007,NA,"Government",1,NA
"702","Albania",2011,-0.0752356349445195,"Government",0.5,NA
"703","Andorra",2011,-0.0752356349445195,"Government",0.5,NA
"704","Anguilla",2011,-0.0752356349445195,"Government",0.5,NA
"705","Antigua and Barbuda",2011,-0.0752356349445195,"Government",0.5,NA
"706","Argentina",2011,-0.280976324424864,"Government",0.5,NA
"707","Armenia",2011,1.05131493502256,"Government",1,NA
"708","Austria",2011,-0.0752356349445195,"Government",0.5,NA
"709","Bangladesh",2011,-0.0752356349445195,"Government",0.5,NA
"710","Belgium",2011,-0.0752356349445195,"Government",0.5,NA
"711","Botswana",2011,-0.0752356349445195,"Government",0.5,NA
"712","Brazil",2011,-0.280976324424864,"Government",0.5,NA
"713","Brunei Darussalam",2011,-0.0752356349445195,"Government",0.5,NA
"714","Bulgaria",2011,-0.0752356349445195,"Government",0.5,NA
"715","Chile",2011,-0.280976324424864,"Government",0.5,NA
"716","Costa Rica",2011,1.05131493502256,"Government",1,NA
"717","Croatia",2011,-0.0752356349445195,"Government",0.5,NA
"718","Curaçao",2011,-0.0752356349445195,"Government",0.5,NA
"719","Cyprus",2011,-0.0752356349445195,"Government",0.5,NA
"720","Czechia",2011,-0.0752356349445195,"Government",0.5,NA
"721","Denmark",2011,-0.0752356349445195,"Government",0.5,NA
"722","Dominica",2011,-0.0752356349445195,"Government",0.5,NA
"723","Ecuador",2011,-0.280976324424864,"Government",0.5,NA
"724","El Salvador",2011,-0.280976324424864,"Government",0.5,NA
"725","Estonia",2011,-0.0752356349445195,"Government",0.5,NA
"726","Faroe Islands",2011,-0.0752356349445195,"Government",0.5,NA
"727","Georgia",2011,-0.280976324424864,"Government",0.5,NA
"728","Germany",2011,-0.0752356349445195,"Government",0.5,NA
"729","Greece",2011,-0.0752356349445195,"Government",0.5,NA
"730","Greenland",2011,-0.0752356349445195,"Government",0.5,NA
"731","Grenada",2011,-0.0752356349445195,"Government",0.5,NA
"732","Honduras",2011,-0.280976324424864,"Government",0.5,NA
"733","Hungary",2011,-0.0752356349445195,"Government",0.5,NA
"734","Iceland",2011,-0.0752356349445195,"Government",0.5,NA
"735","India",2011,-0.0752356349445195,"Government",0.5,NA
"736","Indonesia",2011,-0.280976324424864,"Government",0.5,NA
"737","Italy",2011,-0.0752356349445195,"Government",0.5,NA
"738","Jamaica",2011,-0.0752356349445195,"Government",0.5,NA
"739","Kuwait",2011,-0.0752356349445195,"Government",0.5,NA
"740","Kyrgyzstan",2011,-0.280976324424864,"Government",0.5,NA
"741","Latvia",2011,-0.0752356349445195,"Government",0.5,NA
"742","Lithuania",2011,-0.0752356349445195,"Government",0.5,NA
"743","Luxembourg",2011,-0.0752356349445195,"Government",0.5,NA
"744","Malta",2011,-0.0752356349445195,"Government",0.5,NA
"745","Marshall Islands",2011,-0.0752356349445195,"Government",0.5,NA
"746","Mauritius",2011,-0.0752356349445195,"Government",0.5,NA
"747","Montenegro",2011,1.05131493502256,"Government",1,NA
"748","Montserrat",2011,-0.0752356349445195,"Government",0.5,NA
"749","Namibia",2011,-0.0752356349445195,"Government",0.5,NA
"750","Nauru",2011,-0.0752356349445195,"Government",0.5,NA
"751","Nepal",2011,-0.0752356349445195,"Government",0.5,NA
"752","Netherlands",2011,-0.0752356349445195,"Government",0.5,NA
"753","Niue",2011,-0.0752356349445195,"Government",0.5,NA
"754","Norway",2011,-0.0752356349445195,"Government",0.5,NA
"755","Panama",2011,-0.280976324424864,"Government",0.5,NA
"756","Papua New Guinea",2011,-0.0752356349445195,"Government",0.5,NA
"757","Poland",2011,1.05131493502256,"Government",1,NA
"758","Portugal",2011,-0.0752356349445195,"Government",0.5,NA
"759","Romania",2011,1.05131493502256,"Government",1,NA
"760","Saint Kitts and Nevis",2011,-0.0752356349445195,"Government",0.5,NA
"761","Senegal",2011,-0.280976324424864,"Government",0.5,NA
"762","Serbia",2011,-0.0752356349445195,"Government",0.5,NA
"763","Sint Maarten (Dutch part)",2011,-0.0752356349445195,"Government",0.5,NA
"764","Slovakia",2011,-0.0752356349445195,"Government",0.5,NA
"765","South Africa",2011,-0.0752356349445195,"Government",0.5,NA
"766","Spain",2011,-0.0752356349445195,"Government",0.5,NA
"767","Sweden",2011,-0.0752356349445195,"Government",0.5,NA
"768","Trinidad and Tobago",2011,-0.0752356349445195,"Government",0.5,NA
"769","Turkey",2011,1.05131493502256,"Government",1,NA
